x1,x2,x3,x4,x5,x6,x7,u,y_meas,y_recon,innovation
0.8863533120413368,0.8697836766099177,0.8569599776018816,0.8492810754478957,0.8480994768690807,0.09565602150536356,0.09563430322507617,0.0956619307398796,0.8953539133071899,0.9066170717142709,-0.014687910848951047
0.9056173512413362,0.8854848005932493,0.8690504537338954,0.8563787764130271,0.8488507748094151,0.09565996814074879,0.09564853900239888,0.0881169810891151,0.9267698526382446,0.9305106188643927,-0.004878209011238366
0.930416634537751,0.9055357019545216,0.8854158698669644,0.8689958146584171,0.8563383235896069,0.08811679658398315,0.09565926470611703,0.0881169810891151,0.9581857323646544,0.9585374040613003,-0.00045860338119596555
0.9584884067765608,0.9303740679365124,0.90549976597941,0.8853873846244269,0.8689747252004356,0.08811688490019925,0.0881164298591453,0.0881169810891151,0.9896016716957092,0.9897850103317468,-0.00023908582690190805
0.988985495580243,0.9577938249075333,0.9297876815201184,0.9050349571286752,0.8850432567233179,0.08811541152342263,0.0881109008559985,0.0881169810891151,1.0210176706314087,1.0240093046538203,-0.003901290581711736
1.0219828981899077,0.987225046274628,0.9563076018925154,0.9286096023691821,0.9041627493277454,0.0881130029535538,0.08810024469150872,0.0881169810891151,1.0524334907531738,1.0600159231088913,-0.00988799823581954
1.0596816051856184,1.0216924580603672,0.986979848185918,0.9561132415890886,0.9284657049301135,0.08811632477359152,0.08811050071925955,0.0881169810891151,1.099557399749756,1.1008083546216754,-0.001631328706454216
1.1011100806857888,1.0599437309977462,1.0219137523706163,0.9871552607656527,0.9562431108090848,0.08811757342199934,0.08811858307101603,0.0881169810891151,1.146681308746338,1.1455523064894666,0.001472294351002601
1.1456952530949807,1.1012342661623447,1.0600485720248634,1.0219968563374917,0.9872167879797956,0.0881172617144412,0.08811864331946419,0.0881169810891151,1.19380521774292,1.193270338395617,0.0006975183944140095
1.1930645143785679,1.1455164425975086,1.1010833090880217,1.0599289134136392,1.0219082653679672,0.0881165770261316,0.08811572120500935,0.0008473992347717,1.240929126739502,1.2416992815501227,-0.0010043333130411725
1.2414902943218629,1.1928829558277914,1.145363165535865,1.1009618115006377,1.0598389609317314,0.000846988961936805,0.08811501284134458,0.0008473992347717,1.288053035736084,1.2888350266888902,-0.0010197684330079948
1.2895301581453475,1.242094192755679,1.193392784624456,1.1457672897284177,1.1012610106444378,0.0008487638806193928,0.0008521917394377258,0.0008473992347717,1.3351768255233765,1.3325757741840794,0.0033919446752270765
1.3367772622671557,1.293180218935284,1.2451756812909727,1.1958353772640504,1.147575698232256,0.0008556473772107144,0.0008802103177874305,0.0008473992347717,1.3980087041854858,1.382287524969661,0.02050146774258743
1.3862744051722937,1.340240881540627,1.296104308065868,1.2474935087000572,1.197551414039513,0.0008552260702043799,0.0008854875612858752,0.0008473992347717,1.445132613182068,1.4302144563437589,0.01945427292703239
1.4342386098322943,1.3897704057727367,1.3431923079386057,1.2984438048101974,1.2492255886787513,0.0008552992431767212,0.0008853452297330008,0.0008473992347717,1.49225652217865,1.4771988957057611,0.01963615064594615
